,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
01:06:09,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,2,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:08:09,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:10:09,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:12:09,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:14:08,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:16:08,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:18:09,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:20:09,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:22:08,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:24:08,27,7,8,26,35,24,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:26:09,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:28:09,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:30:08,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:32:08,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:34:09,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:36:09,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:38:09,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:40:09,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:42:08,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:44:08,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
01:46:09,27,7,8,26,35,25,29,16,13,5,26,8,25,25,4,6,18,30,5,13,12,1,0,19,17,1,18,4,16,11,0,30,3,8,14,20,20,23,1,22,10,10,4,0,12,24,27,11,21,0,16,1,27,20,5,11,40,4,15,12,8,14,9,3,8,16,5,22,31,28,22,14,17,5,26,17,3,14,3,16,15,14,12,7,26,17,21,25,7,4,0,15,18,23,20,6,5,2,2,4,4
