,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:20:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,22,17,0,20,12,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:22:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,22,17,0,20,12,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:24:08,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,22,17,0,20,12,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:26:08,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,20,12,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:28:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,20,12,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:30:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,20,5,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:32:08,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:34:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:36:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,1,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:38:08,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:40:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,1,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:42:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,1,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:44:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:46:08,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,7,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:48:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,20,17,0,19,5,14,9,0,25,26,0,21,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:50:09,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,20,17,1,19,5,14,9,0,25,26,0,24,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:52:08,2,6,6,13,38,24,6,1,9,34,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,12,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,20,17,1,19,5,14,9,0,25,26,0,24,29,30,5,0,2,4,35,19,22,7,12,24,3,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:54:09,2,6,6,13,39,24,6,1,9,33,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,10,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,10,17,1,14,5,14,9,0,25,26,0,24,29,30,5,0,2,4,35,19,22,7,12,24,2,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:56:09,2,6,6,13,39,24,6,1,9,33,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,10,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,10,11,1,14,5,14,9,0,25,26,0,24,29,30,5,0,2,4,35,19,22,7,12,24,2,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
00:58:09,2,6,6,13,39,24,6,1,9,33,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,9,10,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,10,11,1,14,5,14,9,0,25,26,0,24,29,30,5,0,2,4,35,19,22,7,12,24,2,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
01:00:16,2,6,6,13,39,24,6,1,9,33,27,0,22,28,18,25,30,30,6,7,17,11,5,15,13,3,1,10,10,0,1,11,14,3,14,2,2,0,0,6,1,7,0,2,0,0,0,19,20,0,0,40,30,17,2,8,10,10,1,14,5,14,9,0,25,26,0,24,29,30,5,1,2,4,35,19,22,7,12,24,2,3,11,6,24,22,37,36,2,15,13,1,40,21,30,5,1,4,1,3
