,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:20:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,11,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:22:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,11,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:24:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,11,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:26:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,11,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:28:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,11,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:30:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:32:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:34:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:36:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:38:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:40:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:42:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:44:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:46:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:48:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:50:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:52:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:54:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:56:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
00:58:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:00:17,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:02:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:04:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,7,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:06:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:08:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:10:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:12:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,18,4,1,2,15,20
01:14:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:16:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:18:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:20:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:22:08,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:24:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:26:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:28:09,16,1,14,21,11,12,30,17,10,11,24,14,6,12,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:30:09,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:32:09,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:34:08,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:36:09,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:38:08,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:40:09,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:42:09,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:44:09,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
01:46:08,16,1,14,21,11,12,30,17,10,11,24,14,6,13,1,5,16,14,20,9,2,33,2,13,19,13,12,22,9,12,0,29,7,6,18,8,16,27,5,19,14,2,27,8,17,27,26,16,2,18,17,1,39,29,34,26,14,21,5,17,19,19,21,7,21,22,16,9,4,8,11,3,11,20,11,21,28,24,5,3,8,5,6,4,6,9,11,10,23,19,24,18,8,21,4,19,4,1,2,15,20
