,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:20:09,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,3,0,16,19,40,16,15,9,7,0,9,12
00:22:08,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,3,0,16,19,40,16,15,9,7,0,9,12
00:24:08,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,3,0,16,19,40,16,15,9,7,0,9,12
00:26:09,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,3,0,16,19,40,16,15,9,7,0,9,12
00:28:09,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,3,0,16,19,40,16,15,9,7,0,9,12
00:30:09,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,3,0,16,19,40,16,15,9,7,0,9,12
00:32:09,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,3,0,16,19,40,16,15,9,7,0,9,12
00:34:09,5,4,9,28,21,19,30,2,16,5,33,19,24,20,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:36:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:38:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:40:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:42:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:44:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:46:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,16,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:48:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:50:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:52:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:54:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:56:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
00:58:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
01:00:17,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
01:02:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
01:04:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
01:06:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
01:08:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
01:10:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,16,19,40,16,15,9,7,0,9,12
01:12:08,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:14:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:16:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:18:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:20:09,5,4,9,28,21,19,30,2,16,5,33,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:22:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:24:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:26:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:28:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:30:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:32:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:34:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:36:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:38:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:40:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:42:09,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:44:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
01:46:08,5,4,9,28,21,19,30,2,16,5,34,19,24,21,25,10,13,15,3,0,3,7,0,29,25,2,6,22,16,8,0,30,2,5,2,13,19,21,10,26,0,7,0,0,6,36,22,12,0,0,8,0,31,30,12,1,6,7,5,10,18,12,28,3,14,18,10,31,30,25,27,0,19,0,29,40,0,9,11,29,29,14,14,10,36,38,13,23,14,4,0,17,19,40,16,15,9,7,0,9,12
