,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:20:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,4,21,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:22:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,4,14,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:24:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,4,14,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:26:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,4,14,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:28:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,4,14,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:30:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,4,14,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:32:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,4,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:34:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,9,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:36:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,9,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,9,6,10,12,4,7,5
00:38:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,17,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:40:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,21,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:42:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,21,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:44:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,21,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:46:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,21,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:48:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,21,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,12,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:50:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,21,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:52:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:54:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:56:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
00:58:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:00:16,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:02:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:04:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:06:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:08:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:10:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:12:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:14:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:16:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:18:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:20:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:22:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:24:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:26:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:28:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:30:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:32:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:34:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:36:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:38:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:40:08,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:42:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:44:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
01:46:09,23,0,25,18,28,10,21,9,21,21,2,15,18,27,20,13,30,30,3,3,16,20,0,17,25,10,5,20,26,6,0,11,9,4,3,15,4,26,25,1,10,0,5,0,18,10,0,8,10,1,0,10,37,29,19,7,9,28,27,11,13,23,28,16,7,14,15,9,9,12,31,5,0,14,16,29,11,16,3,19,27,13,1,13,13,17,30,26,31,7,21,23,2,7,10,6,10,12,4,7,5
