,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:38:10,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:40:10,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:42:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:44:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:46:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:48:10,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:50:10,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:52:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:54:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:56:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
00:58:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:00:20,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:02:12,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:04:11,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:06:10,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:08:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:10:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:12:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:14:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,15,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:16:08,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:18:09,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:20:10,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:24:15,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:26:21,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:28:18,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:30:21,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:32:17,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:34:24,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:36:22,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:38:23,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:40:22,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:42:18,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:44:21,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:46:22,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:48:22,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:50:20,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
01:52:20,0,1,6,30,40,35,25,20,32,33,37,0,25,23,27,0,28,26,0,0,25,0,0,30,29,4,0,1,16,0,0,17,0,12,20,4,0,3,1,0,2,0,0,2,17,0,1,0,13,0,1,40,30,4,0,1,3,1,1,4,8,0,6,0,40,1,18,27,23,40,4,1,1,29,31,2,1,20,26,30,18,22,20,40,38,30,22,40,3,0,16,10,40,22,27,4,1,1,0,0
