,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:20:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:22:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:24:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:26:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:28:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:30:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:32:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:34:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:36:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:38:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:40:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:42:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:44:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:46:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:48:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:50:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:52:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:54:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:56:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
00:58:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:00:16,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:02:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:04:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,27,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:06:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:08:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:10:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:12:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:14:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,2,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:16:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:18:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:20:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:22:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:24:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:26:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:28:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:30:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:32:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:34:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:36:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:38:08,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:40:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:42:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:44:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
01:46:09,14,0,10,21,30,16,30,20,11,26,32,25,19,21,9,0,30,21,2,2,15,3,2,30,30,4,1,19,14,5,1,28,2,6,20,20,32,4,8,0,17,1,18,23,34,17,2,13,5,17,6,34,29,14,0,8,9,16,15,6,15,4,5,3,33,2,24,14,25,39,1,18,6,12,3,2,5,19,29,30,17,6,15,34,38,29,14,17,4,8,25,2,35,14,9,1,1,0,14,18
