,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
01:48:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,15,11,5,0,0,18,5
01:50:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,15,11,5,0,0,18,5
01:52:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,15,11,5,0,0,18,5
01:54:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,15,11,5,0,0,18,5
01:56:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,15,11,5,0,0,18,5
01:58:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,15,11,5,0,0,18,5
02:00:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,16,11,5,0,0,18,5
02:02:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,16,11,5,0,0,18,5
02:04:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,16,11,5,0,0,18,5
02:06:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,16,11,5,0,0,18,5
02:08:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,16,11,5,0,0,18,5
02:10:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,16,11,5,0,0,18,5
02:12:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,13,35,16,11,5,0,0,18,5
02:14:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:16:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:18:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:20:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:22:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:24:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,21,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:26:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:28:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:30:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:32:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:34:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:36:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:38:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:40:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:42:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:44:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:46:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:48:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:50:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:52:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:54:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:56:08,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
02:58:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:00:09,16,3,0,3,16,14,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:02:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:04:08,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:06:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:08:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:10:08,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:12:08,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:14:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:16:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:18:08,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:20:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:22:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:24:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:26:08,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:28:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:30:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:32:08,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:34:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:36:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:38:08,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:40:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:42:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:44:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:46:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
03:48:09,16,3,0,3,16,15,18,17,12,8,3,24,25,20,1,0,26,12,14,15,3,39,5,24,22,10,18,29,30,8,0,25,7,7,11,6,30,0,24,7,4,27,9,3,27,6,12,22,3,10,13,33,30,27,12,8,5,20,10,3,8,40,4,18,3,19,1,36,10,3,4,18,27,6,34,7,28,6,11,29,18,13,4,10,8,12,5,12,7,23,16,14,35,16,11,5,0,0,18,5
