,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:20:09,8,13,15,30,29,29,23,7,17,19,37,3,23,27,21,13,2,21,2,7,12,5,0,22,27,7,0,11,35,0,2,30,7,8,4,20,18,17,14,10,2,1,0,6,23,40,24,9,0,17,1,4,40,8,6,9,16,9,11,0,4,13,1,13,0,40,6,7,40,31,31,1,15,6,10,9,9,10,13,24,29,17,4,20,20,12,16,18,30,6,0,23,20,37,22,0,29,10,4,1,5
00:22:09,8,13,15,30,29,29,23,7,17,19,37,3,23,27,22,13,2,21,2,5,12,5,0,22,27,7,0,13,35,0,2,30,7,8,4,20,18,17,14,9,2,1,0,6,23,40,24,9,0,17,1,4,40,7,6,9,16,9,11,0,4,13,1,13,0,40,6,7,40,31,31,1,15,6,10,9,9,10,12,24,29,16,4,20,20,12,16,18,30,6,0,23,20,37,22,0,29,10,4,1,5
00:24:09,8,13,15,30,29,29,23,8,17,19,37,3,23,27,22,12,2,21,2,5,12,5,0,22,27,7,0,13,35,0,2,30,7,8,4,20,18,17,14,9,2,2,0,6,23,40,24,9,0,17,1,3,40,7,6,9,16,9,11,0,4,13,0,14,0,40,6,7,40,31,31,1,15,7,10,9,9,10,12,24,29,16,4,20,20,12,17,18,30,6,0,23,21,37,22,0,29,10,4,1,5
00:26:09,8,13,15,30,29,29,23,8,17,19,37,3,23,27,22,12,2,21,2,5,12,5,0,22,27,7,0,13,35,0,2,30,7,8,4,20,18,17,14,9,2,2,0,6,23,40,24,9,0,17,1,3,40,7,6,9,16,9,11,0,4,13,0,14,0,40,6,7,40,31,31,1,15,7,10,9,9,10,12,24,29,16,4,20,20,12,17,18,30,6,0,23,21,37,22,0,29,10,4,1,5
00:28:08,8,13,15,30,29,29,23,8,17,19,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,35,0,2,30,7,8,4,20,18,16,14,8,2,2,0,6,23,40,24,9,0,17,1,3,40,7,6,9,16,9,11,0,4,13,0,14,0,40,6,7,40,31,31,1,15,7,10,10,9,10,12,24,29,16,4,20,20,12,17,18,30,6,0,23,21,37,22,0,29,10,4,1,5
00:30:08,8,13,15,30,29,29,23,8,18,19,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,35,0,2,30,7,9,4,20,18,16,14,8,2,2,0,6,23,40,24,9,0,17,1,3,40,7,6,9,16,9,11,0,4,13,0,14,0,40,6,7,40,31,31,1,15,7,9,10,9,10,12,24,29,16,4,20,20,12,17,18,30,6,0,23,21,37,22,0,29,10,4,1,5
00:32:09,8,13,15,30,29,29,23,8,18,19,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,35,0,2,30,7,9,4,20,18,16,14,8,2,2,0,6,23,40,24,9,0,17,1,3,40,7,6,9,16,9,11,0,4,13,0,14,0,40,6,7,40,31,31,1,15,7,9,10,9,10,12,24,29,16,4,20,20,12,17,18,30,6,0,23,21,37,22,0,29,10,4,1,5
00:34:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,35,0,2,30,7,9,4,20,18,16,14,8,2,2,0,6,23,40,24,9,0,17,1,3,40,7,6,9,16,9,11,0,4,13,0,14,0,40,6,7,40,31,31,1,15,7,9,10,9,10,12,24,29,16,4,20,20,12,17,18,30,6,0,23,21,37,22,0,29,10,4,1,4
00:36:08,7,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,24,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,4,1,4
00:38:09,7,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,24,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,4,1,4
00:40:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,24,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:42:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,24,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:44:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,24,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:46:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:48:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:50:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,4,20,20,13,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:52:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,4,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:54:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,4,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:56:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,4,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
00:58:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,4,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:00:17,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:02:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:04:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:06:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:08:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:10:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:12:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,12,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:14:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:16:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:18:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:20:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:22:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:24:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,24,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:26:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:28:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:30:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:32:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:34:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:36:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:38:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:40:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:42:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:44:08,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
01:46:09,8,13,15,30,29,29,22,8,18,18,37,3,23,26,22,12,2,21,1,5,12,5,0,23,28,7,0,13,36,0,2,30,7,8,4,20,18,16,14,7,2,2,0,6,23,40,25,9,0,17,1,3,40,8,6,9,16,8,11,0,4,13,0,14,0,40,6,7,40,31,31,1,16,7,9,10,9,10,13,25,29,16,5,20,20,14,18,18,30,6,0,23,21,37,22,0,28,10,5,1,4
