,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:20:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,18,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:22:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,18,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:24:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,18,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:26:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,18,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:28:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,18,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:30:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:32:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:34:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:36:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:38:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:40:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:42:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:44:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:46:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,21
00:48:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
00:50:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
00:52:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
00:54:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
00:56:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
00:58:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:00:16,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:02:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:04:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:06:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:08:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:10:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:12:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:14:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:16:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:18:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:20:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:22:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:24:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:26:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:28:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:30:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:32:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:34:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:36:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:38:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:40:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:42:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:44:09,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
01:46:08,27,7,0,19,2,4,21,19,5,3,10,2,13,28,11,13,8,29,4,9,10,22,10,11,10,15,16,25,13,16,2,28,9,19,0,3,20,32,2,25,24,2,18,0,1,40,25,12,21,5,2,8,24,25,24,24,39,5,30,14,6,19,30,6,4,20,18,19,14,13,20,2,18,27,20,4,14,14,3,6,26,3,6,4,6,13,0,5,25,3,27,8,10,22,10,25,5,2,0,18,22
