,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:20:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,36,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:22:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:24:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:26:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:28:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:30:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:32:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:34:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:36:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:38:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:40:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:42:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:44:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:46:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:48:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:50:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:52:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:54:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:56:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,11,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
00:58:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
01:00:17,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
01:02:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,1,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,10,7,13,1,1
01:04:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:06:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:08:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:10:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:12:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:14:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:16:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:18:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:20:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:22:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:24:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:26:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:28:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:30:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:32:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:34:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:36:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:38:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,1
01:40:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,2
01:42:08,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,28,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,2
01:44:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,29,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,2
01:46:09,3,3,11,30,39,32,29,1,19,17,32,19,25,6,15,0,29,20,6,0,14,4,0,30,30,1,0,0,18,0,0,29,1,10,1,20,12,3,9,0,9,16,4,4,15,31,7,2,0,8,0,2,38,30,6,0,1,10,2,2,6,24,1,12,1,24,6,15,15,29,40,4,0,0,20,37,8,1,15,18,30,16,29,17,40,36,30,38,7,1,0,24,33,40,21,0,11,7,13,1,2
