,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:40:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,19,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:42:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,19,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:44:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,19,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:46:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,19,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:48:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,19,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:50:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,19,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:52:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,19,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:54:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:56:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
00:58:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:00:16,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,22,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:02:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:04:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:06:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:08:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:10:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:12:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:14:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:16:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:18:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:20:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:22:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:24:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:26:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:28:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:30:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:32:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:34:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:36:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:38:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:40:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:42:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:44:08,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
01:46:09,33,9,0,27,11,10,22,14,22,23,0,0,17,29,4,9,24,13,7,12,1,25,12,8,9,13,6,11,25,3,4,30,11,10,15,18,9,18,5,7,19,9,10,14,3,25,14,12,15,10,6,13,40,23,25,40,11,21,5,0,5,8,19,1,4,8,30,3,8,11,10,7,1,14,9,34,27,8,0,14,10,19,3,4,14,27,29,25,40,2,23,25,1,0,8,22,20,1,8,17,1
