,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:20:08,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:22:08,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:24:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:26:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:28:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:30:08,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:32:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:34:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:36:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:38:08,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:40:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:42:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:44:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:46:09,9,9,1,8,31,6,9,14,3,10,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:48:08,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:50:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,4,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:52:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:54:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:56:08,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
00:58:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:00:17,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:02:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:04:08,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:06:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:08:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:10:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:12:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:14:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:16:09,9,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:18:08,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:20:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:22:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:24:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:26:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:28:08,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:30:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:32:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:34:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:36:08,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:38:08,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:40:08,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:42:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:44:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
01:46:09,10,9,1,8,31,6,9,14,3,11,23,8,7,13,16,0,15,7,18,18,5,25,2,17,19,11,17,26,26,13,3,20,11,16,10,12,20,19,11,22,5,6,15,0,4,25,25,17,6,9,0,2,40,28,38,12,28,3,27,12,22,14,32,1,0,22,8,20,25,26,10,2,14,18,30,23,22,14,5,5,14,20,1,2,3,13,13,3,25,10,18,30,23,31,5,7,25,2,1,3,17
