,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE,CLARENDON_ROW
00:20:09,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,29,2,8,4,1,0,20,25,3,1,17,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,8,29,3,3,5,3,5
00:22:09,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,29,2,8,4,1,0,20,25,3,1,17,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:24:09,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,29,2,8,4,1,0,20,25,3,1,17,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:26:09,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,29,2,8,4,1,0,20,25,3,1,17,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:28:08,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,29,2,8,4,1,0,20,26,3,1,17,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:30:09,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,29,2,8,4,1,0,20,26,3,1,17,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:32:09,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,29,2,8,4,1,0,20,26,3,1,17,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:34:08,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:36:09,10,0,0,18,35,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:38:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:40:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:42:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:44:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:46:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:48:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:50:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:52:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:54:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:56:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
00:58:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:00:17,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:02:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:04:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:06:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:08:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:10:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:12:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:14:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:16:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:18:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:20:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:22:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:24:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:26:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,1,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:28:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:30:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:32:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:34:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:36:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:38:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:40:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:42:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:44:08,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
01:46:09,10,0,0,18,36,30,28,7,19,35,38,3,24,28,6,0,29,30,2,8,4,1,0,20,26,3,1,18,27,10,11,30,1,15,15,19,32,4,10,6,17,8,18,1,30,19,15,3,4,12,19,40,29,20,0,14,0,1,0,1,8,2,3,2,25,3,16,19,24,21,2,21,24,23,7,3,4,9,8,29,14,3,7,23,36,21,11,40,5,7,17,23,40,9,29,3,3,5,3,5
