,FENIAN_STREET,CITY_QUAY,FITZWILLIAM_SQUARE_EAST,BROOKFIELD_ROAD,EMMET_ROAD,ROTHE_ABBEY,KING_STREET_NORTH,GREEK_STREET,WESTERN_WAY,CHARLEMONT_PLACE,PARKGATE_STREET,HIGH_STREET,HEUSTON_BRIDGE_(SOUTH),PORTOBELLO_HARBOUR,ECCLES_STREET_EAST,MERRION_SQUARE_EAST,SMITHFIELD,PORTOBELLO_ROAD,CUSTOM_HOUSE_QUAY,MERRION_SQUARE_WEST,HARDWICKE_PLACE,ST._STEPHEN'S_GREEN_EAST,MOLESWORTH_STREET,UPPER_SHERRARD_STREET,MOUNTJOY_SQUARE_WEST,LIME_STREET,EXCHEQUER_STREET,ORMOND_QUAY_UPPER,NEW_CENTRAL_BANK,DAME_STREET,PARNELL_SQUARE_NORTH,DEVERELL_PLACE,EARLSFORT_TERRACE,BOLTON_STREET,JAMES_STREET_EAST,ECCLES_STREET,CATHAL_BRUGHA_STREET,STRAND_STREET_GREAT,FITZWILLIAM_SQUARE_WEST,FOWNES_STREET_UPPER,HERBERT_STREET,PARNELL_STREET,ST._STEPHEN'S_GREEN_SOUTH,PEARSE_STREET,EXCISE_WALK,TALBOT_STREET,CUSTOM_HOUSE,GEORGES_QUAY,LEINSTER_STREET_SOUTH,WILTON_TERRACE,TOWNSEND_STREET,JERVIS_STREET,HEUSTON_STATION_(CENTRAL),SMITHFIELD_NORTH,KEVIN_STREET,NEWMAN_HOUSE,SANDWITH_STREET,MOUNT_STREET_LOWER,HANOVER_QUAY,CHRISTCHURCH_PLACE,SIR_PATRICK_DUN'S,GUILD_STREET,YORK_STREET_WEST,HARCOURT_TERRACE,YORK_STREET_EAST,ST_JAMES_HOSPITAL_(LUAS),CLONMEL_STREET,JOHN_STREET_WEST,JAMES_STREET,MARKET_STREET_SOUTH,MATER_HOSPITAL,CONVENTION_CENTRE,PRINCES_STREET_/_O'CONNELL_STREET,WOLFE_TONE_STREET,OLIVER_BOND_STREET,BARROW_STREET,HERBERT_PLACE,GRAND_CANAL_DOCK,DENMARK_STREET_GREAT,FRANCIS_STREET,NORTH_CIRCULAR_ROAD,THE_POINT,KILMAINHAM_LANE,BLESSINGTON_STREET,ROYAL_HOSPITAL,COLLINS_BARRACKS_MUSEUM,BLACKHALL_PLACE,KILMAINHAM_GAOL,HEUSTON_STATION_(CAR_PARK),BENSON_STREET,FREDERICK_STREET_SOUTH,SOUTH_DOCK_ROAD,ST._JAMES_HOSPITAL_(CENTRAL),HEUSTON_BRIDGE_(NORTH),MOUNT_BROWN,CHATHAM_STREET,GRANTHAM_STREET,GRATTAN_STREET,HARDWICKE_STREET,HATCH_STREET,GOLDEN_LANE
00:20:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:22:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:24:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:26:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:28:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:30:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:32:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:34:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:36:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:38:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,26,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:40:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:42:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:44:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:46:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:48:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:52:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,20,0,27,0,16,0,1
00:54:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
00:56:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
00:58:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:04:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:06:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:08:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:10:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:12:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:14:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:16:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:20:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:22:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:24:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:26:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:28:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:30:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:32:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:34:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:36:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:38:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:40:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:42:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:44:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:46:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:48:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:50:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:52:08,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
01:54:09,5,1,0,30,40,35,29,10,16,24,38,14,22,30,27,0,27,30,0,2,25,0,0,30,30,3,0,2,14,0,13,27,0,3,2,20,7,2,0,1,1,3,2,9,0,30,23,2,0,3,0,0,39,26,1,0,2,14,6,0,2,8,1,2,0,29,0,9,34,25,40,2,0,3,24,26,16,1,19,29,30,18,30,20,37,38,30,40,34,4,0,24,12,30,21,0,27,0,16,0,1
